datetime,city,country,latitude,longitude,temperature,humidity,pressure,wind_direction,wind_speed,weather_condition
2016-09-05 05:00:00,Vancouver,Canada,49.24966,-123.119339,287.38,77.0,1014.0,100.0,2.0,cloudy
2016-09-05 06:00:00,Vancouver,Canada,49.24966,-123.119339,286.75,82.0,1014.0,100.0,3.0,cloudy
2016-09-05 07:00:00,Vancouver,Canada,49.24966,-123.119339,286.62,82.0,1014.0,100.0,4.0,cloudy
2016-09-05 08:00:00,Vancouver,Canada,49.24966,-123.119339,286.02,82.0,1014.0,100.0,4.0,cloudy
2016-09-05 09:00:00,Vancouver,Canada,49.24966,-123.119339,285.27,87.0,1014.0,100.0,4.0,cloudy
2016-09-05 10:00:00,Vancouver,Canada,49.24966,-123.119339,285.06,87.0,1015.0,100.0,4.0,cloudy
2016-09-05 11:00:00,Vancouver,Canada,49.24966,-123.119339,285.15,87.0,1015.0,100.0,4.0,cloudy
2016-09-05 12:00:00,Vancouver,Canada,49.24966,-123.119339,285.36,87.0,1015.0,100.0,4.0,cloudy
2016-09-05 13:00:00,Vancouver,Canada,49.24966,-123.119339,285.31,87.0,1015.0,110.0,4.0,cloudy
2016-09-05 14:00:00,Vancouver,Canada,49.24966,-123.119339,285.04,87.0,1015.0,100.0,5.0,rainy
2016-09-05 15:00:00,Vancouver,Canada,49.24966,-123.119339,285.13,93.0,1015.0,90.0,4.0,rainy
2016-09-05 16:00:00,Vancouver,Canada,49.24966,-123.119339,285.8,87.0,1016.0,90.0,4.0,rainy
2016-09-05 17:00:00,Vancouver,Canada,49.24966,-123.119339,286.48,87.0,1016.0,100.0,6.0,rainy
2016-09-05 18:00:00,Vancouver,Canada,49.24966,-123.119339,286.79,82.0,1016.0,110.0,7.0,rainy
2016-09-05 19:00:00,Vancouver,Canada,49.24966,-123.119339,287.22,93.0,1013.0,280.0,1.0,rainy
2016-09-05 20:00:00,Vancouver,Canada,49.24966,-123.119339,287.83,77.0,1016.0,110.0,7.0,rainy
2016-09-05 21:00:00,Vancouver,Canada,49.24966,-123.119339,288.13,76.0,1016.0,110.0,6.0,rainy
2016-09-05 22:00:00,Vancouver,Canada,49.24966,-123.119339,288.34,77.0,1016.0,110.0,6.0,rainy
2016-09-05 23:00:00,Vancouver,Canada,49.24966,-123.119339,288.37,67.0,1016.0,110.0,4.0,rainy
2016-09-06 00:00:00,Vancouver,Canada,49.24966,-123.119339,288.46,77.0,1016.0,120.0,4.0,rainy
2016-09-06 01:00:00,Vancouver,Canada,49.24966,-123.119339,288.36,87.0,1012.0,310.0,1.0,rainy
2016-09-06 02:00:00,Vancouver,Canada,49.24966,-123.119339,288.11,72.0,1015.0,100.0,5.0,rainy
2016-09-06 03:00:00,Vancouver,Canada,49.24966,-123.119339,287.63,77.0,1015.0,140.0,4.0,rainy
2016-09-06 04:00:00,Vancouver,Canada,49.24966,-123.119339,287.07,82.0,1015.0,110.0,2.0,rainy
2016-09-06 05:00:00,Vancouver,Canada,49.24966,-123.119339,286.65,82.0,1015.0,100.0,3.0,rainy
2016-09-06 06:00:00,Vancouver,Canada,49.24966,-123.119339,285.99,87.0,1015.0,140.0,2.0,rainy
2016-09-06 07:00:00,Vancouver,Canada,49.24966,-123.119339,285.9,82.0,1015.0,170.0,1.0,rainy
2016-09-06 08:00:00,Vancouver,Canada,49.24966,-123.119339,285.92,93.0,1014.0,140.0,1.0,rainy
2016-09-06 09:00:00,Vancouver,Canada,49.24966,-123.119339,285.97,87.0,1014.0,130.0,1.0,rainy
2016-09-06 10:00:00,Vancouver,Canada,49.24966,-123.119339,285.86,87.0,1014.0,92.0,1.0,rainy
2016-09-06 11:00:00,Vancouver,Canada,49.24966,-123.119339,285.86,93.0,1014.0,91.0,1.0,rainy
2016-09-06 12:00:00,Vancouver,Canada,49.24966,-123.119339,286.32,93.0,1014.0,30.0,3.0,foggy
2016-09-06 13:00:00,Vancouver,Canada,49.24966,-123.119339,285.75,93.0,1014.0,20.0,2.0,foggy
2016-09-06 14:00:00,Vancouver,Canada,49.24966,-123.119339,285.47,87.0,1013.0,60.0,3.0,foggy
